Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
BOOT,"Boot Barn Holdings, Inc.",42.47,$1.23B,2014,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/boot,
BAH,Booz Allen Hamilton Holding Corporation,87.82,$12.11B,2010,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/bah,
BWA,BorgWarner Inc.,40.47,$9.9B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/bwa,
SAM,"Boston Beer Company, Inc. (The)",894.27,$10.95B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/sam,
BXP,"Boston Properties, Inc.",104.43,$16.26B,1997,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/bxp,
BSX,Boston Scientific Corporation,33.79,$48.38B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bsx,
BOX,"Box, Inc.",17.6,$2.76B,2015,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/box,
BYD,Boyd Gaming Corporation,39.53,$4.41B,1993,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/byd,
BPMP,BP Midstream Partners LP,11.44,$1.2B,2017,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/bpmp,
BP,BP p.l.c.,21.86,$73.84B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/bp,
BRC,Brady Corporation,46.69,$2.43B,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://old.nasdaq.com/symbol/brc,
BDN,Brandywine Realty Trust,11.65,$1.99B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/bdn,
BAK,Braskem S.A.,8.92,$3.55B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/bak,
BRFS,BRF S.A.,4.18,$3.38B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/brfs,
BFAM,Bright Horizons Family Solutions Inc.,171.99,$10.42B,2013,Miscellaneous,Other Consumer Services,https://old.nasdaq.com/symbol/bfam,
BSIG,BrightSphere Investment Group Inc.,18.48,$1.48B,2014,Finance,Investment Managers,https://old.nasdaq.com/symbol/bsig,
BV,"BrightView Holdings, Inc.",14.96,$1.57B,2018,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/bv,
EAT,"Brinker International, Inc.",52.24,$2.37B,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/eat,
BCO,Brink&#39;s Company (The),72.39,$3.58B,n/a,Transportation,Oil Refining/Marketing,https://old.nasdaq.com/symbol/bco,
BMY,Bristol-Myers Squibb Company,63.22,$142.86B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bmy,
BTI,British American Tobacco p.l.c.,36.11,$82.85B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/bti,
BRX,Brixmor Property Group Inc.,16.8,$4.98B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/brx,
BRMK,Broadmark Realty Capital Inc.,10.33,$1.37B,2019,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/brmk,
BR,"Broadridge Financial Solutions, Inc.",146.94,$16.99B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/br,
BNL,"Broadstone Net Lease, Inc.",17.7,$2.56B,2020,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/bnl,
BAM,Brookfield Asset Management Inc,43.04,$64.97B,n/a,Consumer Services,Building operators,https://old.nasdaq.com/symbol/bam,
BBU,Brookfield Business Partners L.P.,35.79,$2.86B,2016,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bbu,
BIPC,Brookfield Infrastructure Corporation,69.66,$3.13B,2020,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/bipc,
BIP,Brookfield Infrastructure Partners LP,52.1,$15.39B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/bip,
BEPC,Brookfield Renewable Corporation,77.05,$18.58B,2020,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/bepc,
BEP,Brookfield Renewable Partners L.P.,60.78,$11.13B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/bep,
BRO,"Brown & Brown, Inc.",46.45,$13.19B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/bro,
BC,Brunswick Corporation,76.43,$5.99B,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bc,
BKE,"Buckle, Inc. (The)",28.13,$1.39B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/bke,
BVN,Buenaventura Mining Company Inc.,10.85,$2.76B,1996,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/bvn,
BG,Bunge Limited,62.65,$8.75B,2001,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bg,
BUR,Burford Capital Limited,10.5,$2.3B,2020,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/bur,
BURL,"Burlington Stores, Inc.",225.95,$14.95B,2013,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/burl,
BWXT,"BWX Technologies, Inc.",58.64,$5.59B,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bwxt,
CABO,"Cable One, Inc.",1975,$11.9B,2015,Consumer Services,Television Services,https://old.nasdaq.com/symbol/cabo,
CBT,Cabot Corporation,44.85,$2.53B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/cbt,
COG,Cabot Oil & Gas Corporation,18.03,$7.19B,1990,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cog,
CACI,"CACI International, Inc.",241.14,$6.08B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/caci,
WHD,"Cactus, Inc.",26.05,$1.96B,2018,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/whd,
CADE,Cadence Bancorporation,15.56,$1.96B,2017,Finance,Major Banks,https://old.nasdaq.com/symbol/cade,
CAE,CAE Inc,25.92,$6.89B,n/a,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cae,
CRC,California Resources Corporation,18.33,$1.53B,2020,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/crc,
CWT,California Water  Service Group Holding,51.16,$2.55B,n/a,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/cwt,
CALX,"Calix, Inc",23.53,$1.45B,2010,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/calx,
ELY,Callaway Golf Company,19.62,$1.85B,1992,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/ely,
CPT,Camden Property Trust,100.19,$9.76B,1993,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cpt,
CCJ,Cameco Corporation,10.34,$4.09B,1996,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ccj,
CPB,Campbell Soup Company,49.37,$14.92B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/cpb,
CWH,"Camping World Holdings, Inc.",31.2,$2.77B,2016,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/cwh,
GOOS,Canada Goose Holdings Inc.,38.65,$4.26B,2017,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/goos,
CM,Canadian Imperial Bank of Commerce,85.42,$38.1B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/cm,
CNI,Canadian National Railway Company,110.84,$78.72B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/cni,
CNQ,Canadian Natural Resources Limited,23.93,$28.26B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cnq,
CP,Canadian Pacific Railway Limited,326.14,$43.87B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/cp,
CANG,Cango Inc.,9.8,$1.48B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cang,
CNNE,"Cannae Holdings, Inc.",39.65,$3.63B,2017,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/cnne,
CAJ,"Canon, Inc.",18.65,$19.5B,n/a,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/caj,
CMD,Cantel Medical Corp.,59.31,$2.51B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/cmd,
COF,Capital One Financial Corporation,91.36,$41.79B,1994,Finance,Major Banks,https://old.nasdaq.com/symbol/cof,
BXMT,"Capital Trust, Inc.",27.88,$4.08B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/bxmt,
CPRI,Capri Holdings Limited,37.27,$5.61B,2011,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/cpri,
CAH,"Cardinal Health, Inc.",53.97,$15.84B,n/a,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/cah,
CSL,Carlisle Companies Incorporated,152.46,$8.14B,n/a,Basic Industries,Specialty Chemicals,https://old.nasdaq.com/symbol/csl,
KMX,CarMax Inc,96.04,$15.76B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kmx,
CCL,Carnival Corporation,20.23,$22.12B,1987,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/ccl,
CUK,Carnival Corporation,18.25,$16.11B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/cuk,
CRS,Carpenter Technology Corporation,27.25,$1.31B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/crs,
CARR,Carrier Global Corporation,39.37,$34.12B,2020,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/carr,
CRI,"Carter&#39;s, Inc.",94.84,$4.14B,2003,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/cri,
CVNA,Carvana Co.,236.72,$40.66B,2017,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/cvna,
CTLT,"Catalent, Inc.",94.66,$15.59B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ctlt,
CAT,"Caterpillar, Inc.",176.9,$96.1B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/cat,
CBZ,"CBIZ, Inc.",25.53,$1.39B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/cbz,
CBRE,"CBRE Group, Inc.",61.46,$20.62B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/cbre,
PRPB,CC Neuberger Principal Holdings II,9.96,$1.08B,2020,Finance,Business Services,https://old.nasdaq.com/symbol/prpb,
FUN,"Cedar Fair, L.P.",38.74,$2.2B,1987,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/fun,
CE,Celanese Corporation,137.44,$16.07B,2005,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ce,
CLS,"Celestica, Inc.",8,$1.03B,1998,Technology,Electrical Products,https://old.nasdaq.com/symbol/cls,
CX,Cemex S.A.B. de C.V.,4.88,$7.37B,n/a,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/cx,
CVE,Cenovus Energy Inc,5.4,$6.64B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cve,
CNC,Centene Corporation,63.39,$36.75B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/cnc,
CNP,"CenterPoint Energy, Inc.",24.36,$13.27B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/cnp,
EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,6.07,$9.52B,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ebr,
CCS,"Century Communities, Inc.",44.8,$1.49B,2014,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/ccs,
LUMN,"CenturyLink, Inc. d/b/a Lumen Technologies, Inc. ",10.9,$11.96B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/lumn,
CDAY,Ceridian HCM Holding Inc.,94.91,$14.03B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cday,
CF,"CF Industries Holdings, Inc.",38.65,$8.27B,2005,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/cf,
GIB,CGI Inc.,72.6,$18.8B,n/a,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/gib,
CHX,ChampionX Corporation,13.64,$2.73B,2018,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/chx,
CRL,"Charles River Laboratories International, Inc.",224.68,$11.18B,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/crl,
CHGG,"Chegg, Inc.",68.73,$8.85B,2013,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/chgg,
CHE,Chemed Corp.,463.46,$7.39B,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/che,
CC,Chemours Company (The),25.6,$4.21B,2015,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/cc,
CPK,Chesapeake Utilities Corporation,107.63,$1.88B,n/a,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/cpk,
CVX,Chevron Corporation,95.62,$184.07B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/cvx,
CHWY,"Chewy, Inc.",67.25,$27.74B,2019,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/chwy,
CIM,Chimera Investment Corporation,10.73,$2.51B,2007,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cim,
CEA,China Eastern Airlines Corporation Ltd.,23.34,$7.65B,1997,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/cea,
LFC,China Life Insurance Company Limited,11.29,$63.82B,2003,Finance,Life Insurance,https://old.nasdaq.com/symbol/lfc,
CHL,China Mobile (Hong Kong) Ltd.,30.82,$126.21B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/chl,
SNP,China Petroleum & Chemical Corporation,46.72,$56.56B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/snp,
ZNH,China Southern Airlines Company Limited,32.37,$9.92B,1997,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/znh,
CHA,China Telecom Corp Ltd,31.25,$25.29B,2002,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cha,
CHU,China Unicom (Hong Kong) Ltd,6.29,$19.25B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/chu,
CMG,"Chipotle Mexican Grill, Inc.",1262.82,$35.33B,2006,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/cmg,
CHH,"Choice Hotels International, Inc.",104.32,$5.79B,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/chh,
CB,Chubb Limited,154.75,$69.85B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/cb,
CHT,"Chunghwa Telecom Co., Ltd.",38.35,$29.75B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cht,
CHD,"Church & Dwight Company, Inc.",83.65,$20.78B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/chd,
CCX,Churchill Capital Corp II,10.04,$1.27B,2019,Finance,Business Services,https://old.nasdaq.com/symbol/ccx,
CCIV,Churchill Capital Corp IV,9.76,$2.53B,2020,Finance,Business Services,https://old.nasdaq.com/symbol/cciv,
CIXX,CI Financial Corp.,13.63,$2.87B,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/cixx,
CIEN,Ciena Corporation,43.99,$6.79B,1997,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cien,
CI,Cigna Corporation,210.02,$75.87B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/ci,
XEC,Cimarex Energy Co,38.79,$3.96B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/xec,
CNK,Cinemark Holdings Inc,16.95,$2B,2007,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/cnk,
CIT,CIT Group Inc (DEL),35.47,$3.49B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cit,
C,Citigroup Inc.,57.06,$118.8B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/c,
CFG,"Citizens Financial Group, Inc.",35.06,$14.97B,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/cfg,
CCC,Clarivate Plc,26.89,$16.29B,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/ccc,
CLH,"Clean Harbors, Inc.",75.55,$4.17B,n/a,Basic Industries,Environmental Services,https://old.nasdaq.com/symbol/clh,
CWEN,"Clearway Energy, Inc.",29.69,$5.99B,2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/cwen,
CLF,Cleveland-Cliffs Inc.,10.85,$4.33B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/clf,
CLX,Clorox Company (The),199.54,$25.15B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/clx,
CLDR,"Cloudera, Inc.",11.46,$3.58B,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cldr,
NET,"Cloudflare, Inc.",66.69,$20.49B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/net,
CMS,CMS Energy Corporation,62.31,$17.84B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/cms,
CNA,CNA Financial Corporation,35.97,$9.76B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/cna,
CNHI,CNH Industrial N.V.,11.26,$15.22B,2013,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/cnhi,
CNO,"CNO Financial Group, Inc.",22.53,$3.13B,n/a,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/cno,
CEO,CNOOC Limited,121.79,$54.38B,2001,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ceo,
CNX,CNX Resources Corporation,9.99,$2.24B,1999,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cnx,
KOF,Coca Cola Femsa S.A.B. de C.V.,45.8,$9.62B,1993,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/kof,
KO,Coca-Cola Company (The),53.22,$228.71B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/ko,
CCEP,Coca-Cola European Partners plc,44.26,$20.12B,2016,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/ccep,
CDE,"Coeur Mining, Inc.",6.84,$1.67B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/cde,
CNS,Cohen & Steers Inc,73.95,$3.53B,2004,Finance,Investment Managers,https://old.nasdaq.com/symbol/cns,
UTF,"Cohen & Steers Infrastructure Fund, Inc",25.73,$2.41B,2004,n/a,n/a,https://old.nasdaq.com/symbol/utf,
RQI,Cohen & Steers Quality Income Realty Fund Inc.,12.39,$1.66B,2002,n/a,n/a,https://old.nasdaq.com/symbol/rqi,
RNP,"Cohen & Steers REIT and Preferred and Income Fund,",22.5,$1.07B,2003,n/a,n/a,https://old.nasdaq.com/symbol/rnp,
CRHC,Cohn Robbins Holdings Corp.,9.85,$1.02B,2020,Finance,Business Services,https://old.nasdaq.com/symbol/crhc,
CFX,Colfax Corporation,37.62,$4.46B,2008,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/cfx,
CL,Colgate-Palmolive Company,84.71,$72.61B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/cl,
CLNY,"Colony Capital, Inc.",4.31,$2.08B,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/clny,
CLNC,"Colony Credit Real Estate, Inc.",7.9,$1.02B,2018,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/clnc,
CXP,"Columbia Property Trust, Inc.",14.41,$1.65B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cxp,
CMA,Comerica Incorporated,54.59,$7.59B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cma,
FIX,"Comfort Systems USA, Inc.",52.37,$1.91B,1997,Capital Goods,Engineering & Construction,https://old.nasdaq.com/symbol/fix,
CMC,Commercial Metals Company,21.38,$2.56B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/cmc,
CBU,"Community Bank System, Inc.",67.11,$3.59B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cbu,
CYH,"Community Health Systems, Inc.",8.64,$1.03B,2000,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/cyh,
CHCT,Community Healthcare Trust Incorporated,45.7,$1.07B,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/chct,
CIG,Comp En De Mn Cemig ADS,2.37,$9.49B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/cig,
CBD,Companhia Brasileira de Distribuicao,13.17,$3.53B,2020,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/cbd,
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,8.13,$5.56B,2002,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/sbs,
ELP,Companhia Paranaense de Energia (COPEL),12.67,$3.47B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elp,
CCU,"Compania Cervecerias Unidas, S.A.",14.7,$2.72B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/ccu,
CODI,Compass Diversified ,19.67,$1.28B,2006,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/codi,
CMP,"Compass Minerals International, Inc.",64.89,$2.2B,2003,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/cmp,
CRK,"Comstock Resources, Inc.",5.12,$1.19B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/crk,
CAG,"ConAgra Brands, Inc.",35.36,$17.27B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/cag,
CXO,Concho Resources Inc.,64.53,$12.67B,2007,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cxo,
CNMD,CONMED Corporation,106.72,$3.05B,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/cnmd,
COP,ConocoPhillips,44.41,$47.43B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/cop,
ED,Consolidated Edison Inc,78.38,$26.25B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ed,
STZ,Constellation Brands Inc,207.8,$40.27B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/stz,
CSTM,Constellium SE,13.34,$1.87B,2013,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/cstm,
CLR,"Continental Resources, Inc.",17.5,$6.39B,2007,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/clr,
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",10.68,$1.06B,2013,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/vlrs,
CTB,Cooper Tire & Rubber Company,42,$2.12B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/ctb,
CPA,"Copa Holdings, S.A.",79.97,$3.39B,2005,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/cpa,
CLB,Core Laboratories N.V.,24.35,$1.08B,1995,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/clb,
CLGX,"CoreLogic, Inc.",77.25,$6.01B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/clgx,
COR,CoreSite Realty Corporation,124.28,$5.32B,2010,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cor,
CNR,"Cornerstone Building Brands, Inc.",9.46,$1.18B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/cnr,
GLW,Corning Incorporated,37.5,$28.65B,n/a,Basic Industries,Telecommunications Equipment,https://old.nasdaq.com/symbol/glw,
OFC,Corporate Office Properties Trust,27.76,$3.11B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ofc,
CTVA,"Corteva, Inc.",38.9,$28.98B,2019,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/ctva,
CZZ,Cosan Limited,18.68,$4.17B,n/a,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/czz,
COTY,Coty Inc.,7.55,$5.78B,2013,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/coty,
CUZ,Cousins Properties Incorporated,34.6,$5.14B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cuz,
